strategy,dataset,model,domain,mIoU,mAcc,aAcc,fwIoU,num_images,strategy_type,gen_component,std_component,model_normalized,improvement
std_autoaugment,bdd10k,pspnet_r50,dawn_dusk,39.548885088352,46.424192529472755,91.3748594478691,85.0079132833844,94,std,,std_autoaugment,pspnet_r50,2.6619964529621214
std_autoaugment,bdd10k,pspnet_r50,foggy,59.164743962451716,69.64176921179708,96.53535847567693,94.22687614066766,4,std,,std_autoaugment,pspnet_r50,8.24141064626103
std_autoaugment,bdd10k,pspnet_r50,night,25.826316135109266,33.539757491420715,75.92901949723684,63.018417737365965,92,std,,std_autoaugment,pspnet_r50,3.850834449242061
std_autoaugment,bdd10k,pspnet_r50,rainy,45.203123162021754,53.44085966923681,88.4414301548518,80.21344282871512,200,std,,std_autoaugment,pspnet_r50,2.051667332337736
std_autoaugment,bdd10k,pspnet_r50,snowy,50.89077331895847,61.84629959707462,90.30027862200882,83.2381362594075,221,std,,std_autoaugment,pspnet_r50,2.6179155062238877
std_autoaugment,bdd10k,segformer_mit-b5,clear_day,51.69913744020565,59.42460747128504,92.12762948499721,85.93295519007884,1016,std,,std_autoaugment,segformer_mit-b5,0.813506986180947
std_autoaugment,bdd10k,segformer_mit-b5,cloudy,53.43475863503806,60.002789987664286,94.61438062849797,90.26104318928861,230,std,,std_autoaugment,segformer_mit-b5,0.6527669961403362
std_autoaugment,bdd10k,segformer_mit-b5,dawn_dusk,43.24617821035201,50.49245171837649,92.21745406592349,86.38172288028449,94,std,,std_autoaugment,segformer_mit-b5,0.8446026833573654
std_autoaugment,bdd10k,segformer_mit-b5,foggy,56.16132791901292,71.65812806330548,96.57933565686291,94.27691794091841,4,std,,std_autoaugment,segformer_mit-b5,0.1412967540580894
std_autoaugment,bdd10k,segformer_mit-b5,night,30.671111450350246,38.7742740643753,79.18836428722183,66.81997465437713,92,std,,std_autoaugment,segformer_mit-b5,2.247344212564151
std_autoaugment,bdd10k,segformer_mit-b5,rainy,50.648756701008224,57.776158799931196,91.16775449573551,84.28019550800356,200,std,,std_autoaugment,segformer_mit-b5,1.2567080201932441
std_autoaugment,bdd10k,segformer_mit-b5,snowy,57.65780807105813,67.50406741256224,91.63150947331616,85.25857066037011,221,std,,std_autoaugment,segformer_mit-b5,2.0854356594408046
std_autoaugment,idd-aw,deeplabv3plus_r50,clear_day,44.321222809707514,53.83523928456847,83.54299111797121,73.09575771205134,1650,std,,std_autoaugment,deeplabv3plus_r50,0.9349802542501777
std_autoaugment,idd-aw,deeplabv3plus_r50,cloudy,32.68570309553765,44.23147614437578,84.27301550929882,74.32275407363382,416,std,,std_autoaugment,deeplabv3plus_r50,2.6537440900942286
std_autoaugment,idd-aw,deeplabv3plus_r50,dawn_dusk,30.227284795246923,41.14657517379208,85.31870142695665,76.01005410547018,112,std,,std_autoaugment,deeplabv3plus_r50,3.3383699798524127
std_autoaugment,idd-aw,deeplabv3plus_r50,foggy,24.60276597268935,37.580994877584985,79.73334171555528,68.36146022768718,290,std,,std_autoaugment,deeplabv3plus_r50,3.5891650166006457
std_autoaugment,idd-aw,deeplabv3plus_r50,night,23.667394375112956,35.115988003941695,74.60275078641297,61.06394548733122,93,std,,std_autoaugment,deeplabv3plus_r50,2.699051406717384
std_autoaugment,idd-aw,deeplabv3plus_r50,rainy,26.550304132232082,35.7185992275594,81.78727366150707,71.59631192292835,204,std,,std_autoaugment,deeplabv3plus_r50,3.6558758717715847
std_autoaugment,idd-aw,deeplabv3plus_r50,snowy,22.551835146003853,32.67527781094927,73.91148274470436,59.74597748694135,163,std,,std_autoaugment,deeplabv3plus_r50,2.7214574585422646
std_autoaugment,idd-aw,pspnet_r50,clear_day,43.28560530137179,52.385279749809854,83.08895972077106,72.41480649966863,1650,std,,std_autoaugment,pspnet_r50,0.936301887412327
std_autoaugment,idd-aw,pspnet_r50,cloudy,32.59072238343645,42.37813507282605,87.44442349999396,79.52868293504332,416,std,,std_autoaugment,pspnet_r50,2.2624909290285515
std_autoaugment,idd-aw,pspnet_r50,dawn_dusk,29.646069485361615,38.11463802309836,86.44876331913439,77.8407405882309,112,std,,std_autoaugment,pspnet_r50,2.6066369149242696
std_autoaugment,idd-aw,pspnet_r50,foggy,24.635567986959067,34.82673191133482,85.56747182053572,76.94891101546169,290,std,,std_autoaugment,pspnet_r50,1.4982597498019778
std_autoaugment,idd-aw,pspnet_r50,night,23.596713414429114,35.42730331026827,72.06635430401451,57.56444549561771,93,std,,std_autoaugment,pspnet_r50,3.2117265756385756
std_autoaugment,idd-aw,pspnet_r50,rainy,25.474186101938606,33.92934539296979,79.7752422885236,69.12811000283067,204,std,,std_autoaugment,pspnet_r50,1.611700538871812
std_autoaugment,idd-aw,pspnet_r50,snowy,21.378494201941432,32.71663491471779,72.6188727138238,58.196770119785455,163,std,,std_autoaugment,pspnet_r50,0.24854507011028915
std_autoaugment,idd-aw,segformer_mit-b5,clear_day,46.85422697741986,56.74425053717358,84.57367674335379,74.62202762373596,1650,std,,std_autoaugment,segformer_mit-b5,0.8110964986635523
std_autoaugment,idd-aw,segformer_mit-b5,cloudy,40.239309114239404,49.864446143557664,91.6176156713074,85.9523600793792,416,std,,std_autoaugment,segformer_mit-b5,2.043126270962759
std_autoaugment,idd-aw,segformer_mit-b5,dawn_dusk,39.74537231053179,48.73725724305225,89.9809031148177,83.00825199781792,112,std,,std_autoaugment,segformer_mit-b5,0.5861825749482321
std_autoaugment,idd-aw,segformer_mit-b5,foggy,37.82685395192453,47.28323755491172,92.5161423978313,87.2789623774887,290,std,,std_autoaugment,segformer_mit-b5,2.9563864976971246
std_autoaugment,idd-aw,segformer_mit-b5,night,37.94921800643715,48.05254657849806,86.18200957663933,76.96074680059762,93,std,,std_autoaugment,segformer_mit-b5,3.604953220418686
std_autoaugment,idd-aw,segformer_mit-b5,rainy,33.65092748439049,44.264474439793716,84.75901660557102,75.60415226712911,204,std,,std_autoaugment,segformer_mit-b5,3.434890987877367
std_autoaugment,idd-aw,segformer_mit-b5,snowy,30.423657688099727,47.499124325984944,78.08059905466027,65.51963780844838,163,std,,std_autoaugment,segformer_mit-b5,1.7740557711481806
std_autoaugment,mapillaryvistas,deeplabv3plus_r50,clear_day,29.906613018406336,37.67742244136018,88.41572068008074,81.32216240003685,3226,std,,std_autoaugment,deeplabv3plus_r50,-2.351655030934655
std_autoaugment,mapillaryvistas,deeplabv3plus_r50,cloudy,30.923627928155806,39.47741463605069,90.53129018881381,84.57087437992642,1248,std,,std_autoaugment,deeplabv3plus_r50,-2.406561443458113
std_autoaugment,mapillaryvistas,deeplabv3plus_r50,dawn_dusk,32.52167837693183,39.78859218916118,87.36294110616049,79.74970785389186,48,std,,std_autoaugment,deeplabv3plus_r50,-1.7827536913759658
std_autoaugment,mapillaryvistas,deeplabv3plus_r50,foggy,33.19389426062408,41.7022195012267,87.88510075321904,81.23112470438481,27,std,,std_autoaugment,deeplabv3plus_r50,0.04778982601422399
std_autoaugment,mapillaryvistas,deeplabv3plus_r50,night,26.681551647541635,34.347911543022406,84.8745228331766,76.50867518372696,81,std,,std_autoaugment,deeplabv3plus_r50,-1.1559890787663711
std_autoaugment,mapillaryvistas,deeplabv3plus_r50,rainy,27.637088475279853,35.82524720057959,84.88550071256707,76.55965745307014,166,std,,std_autoaugment,deeplabv3plus_r50,-1.193915284660772
std_autoaugment,mapillaryvistas,deeplabv3plus_r50,snowy,24.837818848206382,32.840362302307504,80.7335398555581,71.67005122924992,153,std,,std_autoaugment,deeplabv3plus_r50,-2.0926687337585754
std_autoaugment,mapillaryvistas,pspnet_r50,clear_day,32.33324097331586,40.38298766751606,88.27529204830353,80.75177806129487,3226,std,,std_autoaugment,pspnet_r50,0.506778866928066
std_autoaugment,mapillaryvistas,pspnet_r50,cloudy,32.58474875134756,41.701074863010724,89.98291186797314,83.48029071478116,1248,std,,std_autoaugment,pspnet_r50,0.7255013524531755
std_autoaugment,mapillaryvistas,pspnet_r50,dawn_dusk,35.53868017886085,42.55076953811393,88.08440367380777,80.24898945424347,48,std,,std_autoaugment,pspnet_r50,-0.1760975352123353
std_autoaugment,mapillaryvistas,pspnet_r50,foggy,34.28232908739036,41.728433508934174,87.73408112702546,80.70566499725024,27,std,,std_autoaugment,pspnet_r50,3.4309675672910807
std_autoaugment,mapillaryvistas,pspnet_r50,night,28.974875220306767,37.21346063390527,84.98800301257475,75.76052731900987,81,std,,std_autoaugment,pspnet_r50,0.9749838049367874
std_autoaugment,mapillaryvistas,pspnet_r50,rainy,29.067239852140702,37.981670930794984,83.74178323401026,74.24414088243935,166,std,,std_autoaugment,pspnet_r50,-0.7421724051370866
std_autoaugment,mapillaryvistas,pspnet_r50,snowy,27.669095381398524,35.75360508010614,83.47878798939823,74.35942168186767,153,std,,std_autoaugment,pspnet_r50,2.217200958680831
std_autoaugment,mapillaryvistas,segformer_mit-b5,clear_day,41.365562628152055,50.61783585336409,90.59077686799364,84.16170615132978,3226,std,,std_autoaugment,segformer_mit-b5,0.9494735630852702
std_autoaugment,mapillaryvistas,segformer_mit-b5,cloudy,37.593196283674246,47.0517233375447,91.77746711633145,86.25485737438319,1248,std,,std_autoaugment,segformer_mit-b5,-0.6288935947038681
std_autoaugment,mapillaryvistas,segformer_mit-b5,dawn_dusk,42.1780194130859,50.75780572255567,89.83942667643228,83.11775411495134,48,std,,std_autoaugment,segformer_mit-b5,-0.8370012522702055
std_autoaugment,mapillaryvistas,segformer_mit-b5,foggy,35.39215748102663,43.3457582901097,89.33752554434317,82.05481182429743,27,std,,std_autoaugment,segformer_mit-b5,-1.2857668464859628
std_autoaugment,mapillaryvistas,segformer_mit-b5,night,35.09982686939818,43.91299337030784,87.8217202645761,80.3883714229891,81,std,,std_autoaugment,segformer_mit-b5,0.10730808023310345
std_autoaugment,mapillaryvistas,segformer_mit-b5,rainy,37.255082211616916,47.39833141895658,88.35287668618811,80.77893060451193,166,std,,std_autoaugment,segformer_mit-b5,1.3826519231305952
std_autoaugment,mapillaryvistas,segformer_mit-b5,snowy,35.26418190688467,45.067311190830544,86.15849563498902,77.49212484509121,153,std,,std_autoaugment,segformer_mit-b5,-0.4759451128581773
std_autoaugment,outside15k,deeplabv3plus_r50,clear_day,32.45960339230849,41.235007370209686,76.93290257089612,66.15878036405832,1767,std,,std_autoaugment,deeplabv3plus_r50,2.833212555695283
std_autoaugment,outside15k,deeplabv3plus_r50,cloudy,28.254561066221118,37.26211725801301,73.77631088783001,63.933555006480866,174,std,,std_autoaugment,deeplabv3plus_r50,3.7817121656282815
std_autoaugment,outside15k,deeplabv3plus_r50,dawn_dusk,18.03357692525767,29.45410873268342,56.4293485699278,44.5673569916907,66,std,,std_autoaugment,deeplabv3plus_r50,7.313281471159041
std_autoaugment,outside15k,deeplabv3plus_r50,foggy,31.45628265658661,41.4420393439212,66.65287533321896,55.95552669846535,37,std,,std_autoaugment,deeplabv3plus_r50,2.232027656079911
std_autoaugment,outside15k,deeplabv3plus_r50,night,21.88662622904052,28.746356862590805,70.80229397477775,58.19281179780016,87,std,,std_autoaugment,deeplabv3plus_r50,6.920167256605001
std_autoaugment,outside15k,deeplabv3plus_r50,rainy,26.627728086422763,36.50710562861957,56.07199668884277,42.238199003480624,192,std,,std_autoaugment,deeplabv3plus_r50,4.0123529061648
std_autoaugment,outside15k,deeplabv3plus_r50,snowy,22.089303790543706,32.23898430370568,56.634326557536696,44.12185887892698,182,std,,std_autoaugment,deeplabv3plus_r50,3.2467489537570735
std_autoaugment,outside15k,pspnet_r50,clear_day,37.281730653311165,47.14523469474546,78.28114719531195,68.00917752534716,1767,std,,std_autoaugment,pspnet_r50,-1.1300634603677011
std_autoaugment,outside15k,pspnet_r50,cloudy,30.441983466603702,38.95172095319365,75.30728263416509,65.98223072883415,174,std,,std_autoaugment,pspnet_r50,-0.9490546976144927
std_autoaugment,outside15k,pspnet_r50,dawn_dusk,19.974852651990595,30.00332168319347,62.34004858768347,50.343342683392535,66,std,,std_autoaugment,pspnet_r50,2.5524228780656806
std_autoaugment,outside15k,pspnet_r50,foggy,36.594778456006374,45.732326283282774,71.30773389661634,59.965206122373104,37,std,,std_autoaugment,pspnet_r50,-1.7080300283204437
std_autoaugment,outside15k,pspnet_r50,night,25.15571775304042,31.609517187447743,76.2457310468301,64.0831541733644,87,std,,std_autoaugment,pspnet_r50,2.06696800618327
std_autoaugment,outside15k,pspnet_r50,rainy,29.907861928135144,40.40049392866944,59.882585207621254,46.40414290157112,192,std,,std_autoaugment,pspnet_r50,-2.67927440108517
std_autoaugment,outside15k,pspnet_r50,snowy,25.387632799833,36.178824160864934,57.7803203037807,46.150956227861414,182,std,,std_autoaugment,pspnet_r50,-0.11868261216724818
std_autoaugment,outside15k,segformer_mit-b5,clear_day,51.181758014737476,63.28631550547617,84.71451151080906,75.23046096702426,1767,std,,std_autoaugment,segformer_mit-b5,0.2753605246272173
std_autoaugment,outside15k,segformer_mit-b5,cloudy,43.91359712552837,54.466345757583746,83.7484929753446,74.96165872390648,174,std,,std_autoaugment,segformer_mit-b5,-1.1897914303873591
std_autoaugment,outside15k,segformer_mit-b5,dawn_dusk,36.15391180859356,45.582303117303944,79.23436020359848,68.05787399000795,66,std,,std_autoaugment,segformer_mit-b5,2.985165988650465
std_autoaugment,outside15k,segformer_mit-b5,foggy,45.62621431191976,55.786472459920944,78.00001195959143,66.61443321173834,37,std,,std_autoaugment,segformer_mit-b5,-3.1877901061828027
std_autoaugment,outside15k,segformer_mit-b5,night,39.475874460093934,48.538919134229644,82.82134395906296,73.0890366426421,87,std,,std_autoaugment,segformer_mit-b5,-0.6152472730978218
std_autoaugment,outside15k,segformer_mit-b5,rainy,45.1528482735865,58.3547224090933,75.82480112711588,63.14010580076604,192,std,,std_autoaugment,segformer_mit-b5,-0.16019390404728995
std_autoaugment,outside15k,segformer_mit-b5,snowy,36.83316846516753,50.028144145471224,70.42890276227679,58.957275190502976,182,std,,std_autoaugment,segformer_mit-b5,-0.5449059379174415
std_cutmix,bdd10k,deeplabv3plus_r50,clear_day,42.58811539121699,48.72968442564004,91.03161560393939,84.0652483099216,1016,std,,std_cutmix,deeplabv3plus_r50,0.5897592459716137
std_cutmix,bdd10k,deeplabv3plus_r50,cloudy,47.02668271836419,52.65594859442524,94.02238278432594,89.26139877119238,230,std,,std_cutmix,deeplabv3plus_r50,3.18557326417735
std_cutmix,bdd10k,deeplabv3plus_r50,dawn_dusk,34.92623220186064,40.144639091405004,91.1859135175193,84.5314009180892,94,std,,std_cutmix,deeplabv3plus_r50,0.2671368121435833
std_cutmix,bdd10k,deeplabv3plus_r50,foggy,60.288561310691705,75.13889383445655,96.4271622799086,94.14934721808835,4,std,,std_cutmix,deeplabv3plus_r50,13.673476190170042
std_cutmix,bdd10k,deeplabv3plus_r50,night,19.557380942781254,25.91781112976097,70.50175126602397,56.51550799142318,92,std,,std_cutmix,deeplabv3plus_r50,0.25420636424191656
std_cutmix,bdd10k,deeplabv3plus_r50,rainy,37.513067644607304,43.66655718190044,87.92933370879987,79.1454061735875,200,std,,std_cutmix,deeplabv3plus_r50,-0.18051182824253686
std_cutmix,bdd10k,deeplabv3plus_r50,snowy,46.76134343714777,54.38695320909972,90.0353032522156,82.62530483801358,221,std,,std_cutmix,deeplabv3plus_r50,2.833072981750014
std_cutmix,bdd10k,pspnet_r50,clear_day,44.280539504148166,50.65863801239675,91.02354226630568,84.00332960463663,1016,std,,std_cutmix,pspnet_r50,-0.26540969831197003
std_cutmix,bdd10k,pspnet_r50,cloudy,50.46318644193283,55.9893923736408,93.93845491111999,89.02924291689514,230,std,,std_cutmix,pspnet_r50,2.438552865430651
std_cutmix,bdd10k,pspnet_r50,dawn_dusk,35.35650210645683,39.97815525997612,91.16355813457406,84.32886089617752,94,std,,std_cutmix,pspnet_r50,-1.5303865289330503
std_cutmix,bdd10k,pspnet_r50,foggy,58.177453760259944,69.2246391646524,96.1873427918523,93.68922079225217,4,std,,std_cutmix,pspnet_r50,7.254120444069258
std_cutmix,bdd10k,pspnet_r50,night,21.64759195727005,28.042444581309876,70.24811827499592,56.79561164510858,92,std,,std_cutmix,pspnet_r50,-0.3278897285971567
std_cutmix,bdd10k,pspnet_r50,rainy,40.71271273927854,47.582309113682705,88.23031757122773,79.52186426657875,200,std,,std_cutmix,pspnet_r50,-2.438743090405481
std_cutmix,bdd10k,pspnet_r50,snowy,48.35821812141264,57.964831630773126,90.16784946372397,82.74287054704287,221,std,,std_cutmix,pspnet_r50,0.08536030867805522
std_cutmix,bdd10k,segformer_mit-b5,clear_day,51.861061958819086,59.538369859283016,92.13416903561705,85.92850400232588,1016,std,,std_cutmix,segformer_mit-b5,0.9754315047943862
std_cutmix,bdd10k,segformer_mit-b5,cloudy,51.988337115020315,58.726411908705856,94.58502814854658,90.21715914151412,230,std,,std_cutmix,segformer_mit-b5,-0.7936545238774073
std_cutmix,bdd10k,segformer_mit-b5,dawn_dusk,43.24699298223631,49.79907140899416,92.13114297487792,86.2165331872605,94,std,,std_cutmix,segformer_mit-b5,0.845417455241666
std_cutmix,bdd10k,segformer_mit-b5,foggy,57.12374650128448,73.1688772426489,96.42315501339866,94.03563689152476,4,std,,std_cutmix,segformer_mit-b5,1.1037153363296497
std_cutmix,bdd10k,segformer_mit-b5,night,27.792788762979193,35.63063726481774,75.62031822413073,63.98924170100974,92,std,,std_cutmix,segformer_mit-b5,-0.6309784748069021
std_cutmix,bdd10k,segformer_mit-b5,rainy,50.395278318000294,57.55579029893466,90.88471092044252,83.77955407985534,200,std,,std_cutmix,segformer_mit-b5,1.0032296371853135
std_cutmix,bdd10k,segformer_mit-b5,snowy,57.07488699954277,67.01611463308656,91.54798426840013,85.06781909998818,221,std,,std_cutmix,segformer_mit-b5,1.5025145879254467
std_cutmix,idd-aw,deeplabv3plus_r50,clear_day,43.49374983699092,53.37374000974291,82.37887206384933,71.74527350602155,1650,std,,std_cutmix,deeplabv3plus_r50,0.1075072815335858
std_cutmix,idd-aw,deeplabv3plus_r50,cloudy,31.986831719620685,44.53017502359951,85.75480154130422,78.32163871476003,416,std,,std_cutmix,deeplabv3plus_r50,1.9548727141772666
std_cutmix,idd-aw,deeplabv3plus_r50,dawn_dusk,24.65294599913181,37.36403238799079,79.86816998712256,70.47379267444187,112,std,,std_cutmix,deeplabv3plus_r50,-2.2359688162627016
std_cutmix,idd-aw,deeplabv3plus_r50,foggy,23.546824420417142,36.79330955893261,80.92303865217555,72.92581650328471,290,std,,std_cutmix,deeplabv3plus_r50,2.5332234643284366
std_cutmix,idd-aw,deeplabv3plus_r50,night,18.2317374372979,31.801638140063805,64.61555345848586,52.76842957356839,93,std,,std_cutmix,deeplabv3plus_r50,-2.73660553109767
std_cutmix,idd-aw,deeplabv3plus_r50,rainy,24.9812606792607,34.20144579397212,79.60116548076776,69.14142003107477,204,std,,std_cutmix,deeplabv3plus_r50,2.0868324188002028
std_cutmix,idd-aw,deeplabv3plus_r50,snowy,23.494773178491656,34.371867969939174,73.9920078901271,60.23540027618043,163,std,,std_cutmix,deeplabv3plus_r50,3.664395491030067
std_cutmix,idd-aw,pspnet_r50,clear_day,43.511974623666305,52.61653386190179,83.20983031918259,72.68107127634946,1650,std,,std_cutmix,pspnet_r50,1.1626712097068435
std_cutmix,idd-aw,pspnet_r50,cloudy,31.721523721127404,41.36569686178243,86.39000577723229,77.6883184184999,416,std,,std_cutmix,pspnet_r50,1.3932922667195058
std_cutmix,idd-aw,pspnet_r50,dawn_dusk,26.94551058499429,37.70800811138711,82.18915884401582,71.3416792782688,112,std,,std_cutmix,pspnet_r50,-0.0939219854430533
